Timestamp,Latitude,Longitude,Distance_m
2025-11-19 18:16:59,35.70614666666667,139.7050505,115.41281552354762
2025-11-19 18:17:01,35.70615766666667,139.70506533333332,114.95287942637755
2025-11-19 18:17:03,35.70616966666667,139.705085,114.6355484149493
2025-11-19 18:17:05,35.7061725,139.705106,115.30264748973094
2025-11-19 18:17:07,35.706168166666664,139.70512516666668,116.5970972718197
2025-11-19 18:17:09,35.706164,139.70514366666666,117.85755190680416
2025-11-19 18:17:11,35.706154,139.70515283333333,119.2394284044386
2025-11-19 18:17:13,35.70621516666667,139.70522833333334,117.36288936073278
2025-11-19 18:17:15,35.70624016666667,139.7053065,119.49214273795796
2025-11-19 18:17:17,35.70625616666667,139.70538166666665,122.60955596738903
2025-11-19 18:17:19,35.706264,139.7054675,127.36654219320441
2025-11-19 18:17:21,35.706262833333334,139.70552683333332,131.32519264817392
2025-11-19 18:17:53,35.70575783333334,139.70620883333333,214.7532110632735
2025-11-19 18:17:55,35.70574,139.706237,217.97046840858914
2025-11-19 18:17:57,35.70571433333333,139.7062595,221.40406592309094
2025-11-19 18:17:59,35.705696833333334,139.70625566666666,222.48231384682188
2025-11-19 18:18:01,35.70568033333333,139.70623933333334,222.68070651115582
2025-11-19 18:18:03,35.705707833333335,139.7062105,218.68017389085338
2025-11-19 18:18:05,35.70570283333333,139.7062165,219.45688781535335
2025-11-19 18:18:07,35.7056895,139.70623716666665,221.8325691771575
2025-11-19 18:18:09,35.7056725,139.70622933333334,222.6380922661807
