Time,Phase,Pressure,Altitude,Heading,Roll,Pitch,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
2025-12-15 20:22:19.790,0,1015.51,-18.80,54.50,-2.56,-0.25,-0.34,-0.17,9.46,0.04,0.05,-0.08,8.88,-17.38,-55.75
2025-12-15 20:22:19.903,0,1015.51,-18.80,54.88,-2.94,-0.19,-0.36,-0.15,9.50,-0.05,0.07,-0.05,7.75,-18.50,-55.38
2025-12-15 20:22:20.016,0,1015.51,-18.81,55.12,-3.31,0.06,-0.39,-0.21,9.87,0.01,0.08,-0.03,10.06,-19.25,-55.06
2025-12-15 20:22:20.131,0,1015.51,-18.81,55.19,-3.62,0.12,-0.41,-0.13,9.74,-0.06,0.07,0.01,10.50,-19.25,-54.25
2025-12-15 20:22:20.246,0,1015.51,-18.81,55.00,-3.88,0.88,-0.44,-0.19,8.83,-0.17,-0.00,0.04,10.06,-20.38,-52.19
2025-12-15 20:22:20.359,0,1015.51,-18.82,54.56,-3.50,1.94,-0.44,-0.19,9.41,-0.16,-0.11,0.08,10.50,-20.69,-53.56
2025-12-15 20:22:20.476,0,1015.51,-18.78,53.94,-2.75,3.00,-0.35,-0.20,10.14,-0.17,-0.12,0.12,10.88,-20.00,-52.19
2025-12-15 20:22:20.590,0,1015.51,-18.81,53.00,-2.06,3.56,-0.35,-0.23,9.29,-0.04,-0.09,0.15,10.75,-21.06,-52.50
2025-12-15 20:22:20.703,0,1015.51,-18.81,51.94,-1.62,3.44,-0.38,-0.16,9.20,-0.04,-0.09,0.19,8.56,-22.19,-49.19
2025-12-15 20:22:20.819,0,1015.51,-18.80,50.50,-1.19,3.50,-0.33,-0.23,9.39,-0.08,-0.10,0.23,10.00,-23.00,-49.75
2025-12-15 20:22:20.932,0,1015.51,-18.80,49.00,-1.00,3.12,-0.29,-0.26,9.07,0.12,-0.03,0.26,8.19,-22.88,-49.25
2025-12-15 20:22:21.048,0,1015.51,-18.81,47.31,-1.12,1.75,-0.34,-0.16,9.77,0.22,0.05,0.29,7.19,-24.69,-49.00
2025-12-15 20:22:21.160,0,1015.51,-18.82,45.25,-1.62,1.00,-0.40,-0.12,9.37,-0.02,0.07,0.32,5.00,-23.56,-47.56
2025-12-15 20:22:21.274,0,1015.51,-18.83,43.25,-2.06,1.12,-0.37,-0.29,9.25,0.02,0.05,0.34,5.69,-24.38,-48.75
2025-12-15 20:22:21.389,0,1015.51,-18.82,41.06,-2.31,0.25,-0.41,-0.14,9.58,0.21,0.01,0.36,4.88,-24.00,-47.75
2025-12-15 20:22:21.504,0,1015.51,-18.82,38.56,-2.06,-0.12,-0.49,-0.06,9.73,-0.13,35.66,0.39,2.69,-24.00,-48.19
2025-12-15 20:22:21.618,0,1015.51,-18.82,36.12,-1.19,0.94,-0.40,-0.30,9.47,-0.13,-0.22,0.40,2.25,-23.00,-49.38
2025-12-15 20:22:21.732,0,1015.51,-18.82,33.44,0.00,0.69,-0.26,-0.24,9.57,0.18,-0.18,0.41,-0.25,-21.75,-49.50
2025-12-15 20:22:21.846,0,1015.51,-18.84,30.88,0.38,0.31,-0.24,0.00,9.44,-0.11,-0.03,0.42,-2.19,-22.19,-49.69
2025-12-15 20:22:21.959,0,1015.52,-18.84,28.50,0.06,2.12,-0.40,-0.24,8.85,-0.38,0.03,0.29,-4.75,-21.75,-50.25
2025-12-15 20:22:22.074,0,1015.52,-18.86,26.75,-0.44,3.62,-0.37,-0.33,8.79,-0.15,-0.01,0.25,-4.75,-18.56,-51.88
2025-12-15 20:22:22.189,0,1015.52,-18.86,25.25,-0.62,3.31,-0.21,-0.23,9.92,0.18,0.05,0.25,-4.38,-18.25,-54.56
2025-12-15 20:22:22.304,0,1015.52,-18.89,23.62,-1.69,2.31,-0.28,-0.13,10.49,0.07,0.23,0.25,-6.69,-16.75,-56.25
2025-12-15 20:22:22.419,0,1015.52,-18.89,22.12,-3.25,1.75,-0.48,-0.30,9.39,0.19,0.21,0.24,-5.00,-18.00,-58.75
2025-12-15 20:22:22.535,0,1015.52,-18.89,20.69,-4.06,-0.38,-0.48,-0.22,9.20,0.45,0.04,0.23,-5.69,-16.88,-60.00
2025-12-15 20:22:22.652,0,1015.52,-18.88,19.44,-3.75,-2.38,-0.33,-0.11,9.71,0.27,-0.02,0.21,-7.00,-18.38,-58.88
2025-12-15 20:22:22.767,0,1015.52,-18.87,18.12,-3.38,-3.00,-0.24,-0.25,9.78,0.23,0.09,0.20,-7.50,-20.56,-56.56
2025-12-15 20:22:22.883,0,1015.52,-18.88,16.94,-3.81,-3.75,-0.38,-0.19,9.55,0.36,0.17,0.18,-9.00,-22.38,-56.50
2025-12-15 20:22:22.998,0,1015.52,-18.88,16.00,-4.19,-4.44,-0.49,-0.08,9.36,0.21,0.08,0.15,-9.25,-23.88,-53.69
2025-12-15 20:22:23.114,0,1015.52,-18.88,15.19,-3.88,-3.62,-0.44,-0.14,9.45,-0.07,-0.07,0.14,-10.38,-25.38,-53.00
2025-12-15 20:22:23.229,0,1015.52,-18.88,14.38,-3.00,-2.31,-0.29,-0.16,9.54,-0.08,-0.08,0.11,-9.00,-25.38,-53.50
2025-12-15 20:22:23.346,0,1015.52,-18.87,13.69,-2.62,-1.06,-0.27,-0.05,9.47,-0.21,0.04,0.09,-11.19,-24.56,-54.00
2025-12-15 20:22:23.464,0,1015.52,-18.88,13.19,-3.12,0.88,-0.40,-0.22,9.55,-0.36,0.11,0.07,-10.75,-24.19,-54.38
2025-12-15 20:22:23.578,0,1015.52,-18.87,12.75,-3.50,2.81,-0.50,-0.16,9.40,-0.29,-0.00,0.05,-10.00,-22.88,-55.38
2025-12-15 20:22:23.697,0,1015.52,-18.88,12.38,-2.81,4.69,-0.47,-0.12,9.42,-0.46,-0.18,0.02,-10.75,-20.25,-55.69
2025-12-15 20:22:23.810,0,1015.52,-18.87,12.19,-1.62,6.44,-0.28,-0.29,9.70,-0.41,-0.19,-0.01,-11.50,-17.38,-56.06
2025-12-15 20:22:23.923,0,1015.52,-18.88,12.25,-1.00,6.69,-0.24,-0.16,9.78,-0.24,-0.02,-0.03,-10.00,-16.56,-55.56
2025-12-15 20:22:24.039,0,1015.52,-18.89,12.44,-1.38,6.56,-0.42,-0.18,9.38,-0.27,0.04,-0.05,-11.88,-15.50,-54.25
2025-12-15 20:22:24.155,0,1015.52,-18.90,12.75,-1.56,6.44,-0.49,-0.30,9.27,-0.07,-0.10,-0.07,-11.19,-14.69,-53.25
2025-12-15 20:22:24.268,0,1015.52,-18.91,13.12,-0.88,5.12,-0.40,-0.23,9.23,0.18,-0.23,-0.09,-12.69,-15.00,-52.00
2025-12-15 20:22:24.380,0,1015.52,-18.89,13.81,0.12,3.12,-0.24,-0.24,9.68,0.21,-0.15,-0.14,-13.69,-14.88,-50.50
2025-12-15 20:22:24.496,0,1015.52,-18.89,15.44,0.19,1.81,-0.30,-0.54,9.21,0.25,0.10,-0.56,-14.19,-17.19,-50.88
2025-12-15 20:22:24.610,0,1015.52,-18.89,22.62,-0.31,0.00,-0.25,-0.58,9.26,0.39,-0.04,-1.63,-12.75,-19.38,-51.50
2025-12-15 20:22:24.725,0,1015.52,-18.89,35.62,0.12,-1.88,0.18,-0.19,9.66,0.17,-0.06,-2.47,-9.69,-21.75,-51.00
2025-12-15 20:22:24.840,0,1015.52,-18.89,52.50,-1.69,-2.06,0.17,-0.16,9.76,0.00,0.49,-2.56,-3.69,-24.38,-49.75
2025-12-15 20:22:24.954,0,1015.52,-18.91,67.94,-6.25,-0.69,-0.50,-0.25,9.42,-0.08,0.72,-2.52,5.56,-25.25,-50.38
2025-12-15 20:22:25.067,0,1015.52,-18.92,83.19,-9.19,1.00,-0.86,-0.21,9.43,0.22,0.18,-2.48,16.00,-20.00,-49.88
2025-12-15 20:22:25.179,0,1015.52,-18.91,98.31,-7.50,2.69,-0.51,-0.07,9.43,-0.09,-0.48,-2.44,21.25,-16.06,-48.00
2025-12-15 20:22:25.294,0,1015.52,-18.91,114.19,-3.00,5.31,0.03,-0.18,9.33,-0.22,-0.43,-2.38,23.88,-11.06,-48.88
2025-12-15 20:22:25.411,0,1015.52,-18.91,129.81,-0.31,6.69,0.09,-0.31,9.50,-0.00,0.10,-2.33,24.06,-2.00,-50.56
2025-12-15 20:22:25.524,0,1015.52,-18.92,143.94,-0.38,6.06,-0.41,-0.24,9.73,0.17,0.34,-2.27,24.00,3.38,-51.06
2025-12-15 20:22:25.639,0,1015.52,-18.92,157.69,-0.31,5.06,-0.61,-0.22,9.40,0.20,-0.01,-2.21,22.50,7.38,-49.88
2025-12-15 20:22:25.754,0,1015.52,-18.92,172.12,2.06,3.31,-0.24,-0.14,9.49,0.23,-0.36,-2.13,19.56,12.69,-50.69
2025-12-15 20:22:25.893,0,1015.52,-18.91,188.38,4.56,1.25,0.17,-0.10,9.53,-0.02,-0.02,-2.06,15.06,16.75,-51.06
2025-12-15 20:22:26.011,0,1015.52,-18.92,200.81,3.12,0.88,-0.07,-0.26,9.39,-0.05,0.52,-2.00,11.69,18.88,-51.06
2025-12-15 20:22:26.124,0,1015.52,-18.92,213.94,-0.44,0.25,-0.56,-0.26,9.24,0.15,0.52,-1.94,8.69,22.50,-49.56
2025-12-15 20:22:26.238,0,1015.52,-18.89,225.69,-2.00,-0.44,-0.71,-0.11,9.62,0.10,-0.07,-1.90,5.06,22.19,-49.88
2025-12-15 20:22:26.353,0,1015.52,-18.90,237.12,-0.50,-0.06,-0.27,-0.18,9.65,-0.13,-0.38,-1.85,1.75,23.00,-50.56
2025-12-15 20:22:26.466,0,1015.52,-18.91,249.31,1.38,0.56,0.08,-0.22,9.30,-0.10,-0.10,-1.81,-4.38,23.38,-48.69
2025-12-15 20:22:26.579,0,1015.52,-18.92,260.25,0.56,0.44,-0.13,-0.22,9.27,0.03,0.32,-1.77,-8.50,21.50,-48.50
2025-12-15 20:22:26.695,0,1015.52,-18.90,271.94,-1.62,0.12,-0.64,-0.22,9.64,0.10,0.25,-1.74,-11.75,19.38,-49.69
2025-12-15 20:22:26.809,0,1015.52,-18.91,282.38,-1.44,-0.62,-0.66,-0.14,9.69,0.25,-0.31,-1.69,-15.50,17.50,-51.25
2025-12-15 20:22:26.922,0,1015.52,-18.92,292.62,1.25,-1.50,-0.19,-0.12,9.27,0.09,-0.56,-1.65,-21.38,11.25,-50.38
2025-12-15 20:22:27.034,0,1015.52,-18.92,302.56,3.19,-2.06,0.24,-0.23,9.43,0.06,-0.10,-1.60,-25.50,8.38,-49.38
2025-12-15 20:22:27.149,0,1015.52,-18.92,313.06,1.25,-3.00,-0.08,-0.23,9.58,0.16,0.45,-1.57,-24.56,3.38,-50.00
2025-12-15 20:22:27.263,0,1015.52,-18.92,322.38,-2.31,-3.69,-0.67,-0.20,9.63,0.19,0.35,-1.53,-21.75,-2.56,-51.00
2025-12-15 20:22:27.378,0,1015.53,-18.93,332.50,-3.56,-3.88,-0.64,-0.12,9.53,0.18,-0.22,-1.49,-20.56,-7.38,-52.19
2025-12-15 20:22:27.491,0,1015.53,-18.93,341.56,-1.75,-3.50,-0.21,-0.15,9.50,0.00,-0.43,-1.44,-19.19,-9.56,-50.06
2025-12-15 20:22:27.606,0,1015.52,-18.92,0.00,0.00,0.00,0.13,-0.14,9.39,-0.08,-0.02,-1.40,-18.75,-13.75,-51.19
2025-12-15 20:22:27.718,0,1015.52,-18.92,359.44,-2.19,-1.31,-0.21,-0.22,9.73,-0.15,0.42,-1.35,-14.00,-16.75,-51.06
2025-12-15 20:22:27.831,0,1015.52,-18.92,7.50,-4.69,-0.31,-0.66,-0.25,9.27,0.03,0.29,-1.31,-10.25,-18.38,-49.88
2025-12-15 20:22:27.947,0,1015.53,-18.93,15.38,-4.62,-0.19,-0.61,-0.12,9.38,0.04,-0.30,-1.26,-8.50,-18.69,-49.06
2025-12-15 20:22:28.063,0,1015.52,-18.91,23.62,-1.81,0.44,-0.16,-0.20,8.90,-0.06,-0.47,-1.21,-6.69,-20.19,-49.50
2025-12-15 20:22:28.175,0,1015.52,-18.91,30.81,0.06,0.88,0.11,-0.18,9.75,-0.07,-0.04,-1.16,-5.19,-19.88,-49.69
2025-12-15 20:22:28.290,0,1015.52,-18.92,38.44,-0.94,1.56,-0.33,-0.17,9.72,-0.12,0.33,-1.12,-2.25,-20.56,-50.06
2025-12-15 20:22:28.406,0,1015.53,-18.93,45.12,-2.31,2.19,-0.74,-0.25,9.32,0.06,0.03,-1.07,1.38,-20.69,-50.38
2025-12-15 20:22:28.522,0,1015.53,-18.93,52.00,-0.56,1.62,-0.53,-0.13,9.44,0.05,-0.52,-1.02,3.56,-20.56,-50.25
2025-12-15 20:22:28.635,0,1015.53,-18.93,58.00,2.50,1.69,0.04,-0.19,9.56,-0.09,-0.41,-0.97,3.56,-20.88,-48.75
2025-12-15 20:22:28.753,0,1015.53,-18.95,64.25,3.25,1.38,0.20,-0.26,9.44,0.10,0.20,-0.92,3.06,-22.00,-50.25
2025-12-15 20:22:28.877,0,1015.53,-18.93,70.19,0.06,0.06,-0.34,-0.15,9.46,0.15,0.58,-0.87,8.19,-22.75,-48.88
2025-12-15 20:22:28.992,0,1015.53,-18.94,75.81,-3.12,-0.19,-0.74,-0.18,9.79,0.05,0.25,-0.82,13.00,-23.19,-48.06
2025-12-15 20:22:29.108,0,1015.53,-18.94,80.69,-3.00,-0.50,-0.47,-0.15,9.18,0.14,-0.22,-0.77,14.69,-23.50,-47.19
2025-12-15 20:22:29.227,0,1015.53,-18.95,85.69,-1.75,-0.50,0.00,-0.07,9.06,-0.08,-0.04,-0.71,17.56,-22.00,-47.25
2025-12-15 20:22:29.342,0,1015.52,-18.92,90.25,-2.75,0.81,-0.11,-0.22,9.63,-0.22,0.36,-0.66,19.50,-20.88,-47.69
2025-12-15 20:22:29.456,0,1015.53,-18.93,94.12,-5.12,1.88,-0.55,-0.25,9.26,-0.03,0.37,-0.61,21.19,-17.56,-48.06
2025-12-15 20:22:29.571,0,1015.53,-18.94,97.75,-5.75,2.12,-0.71,-0.12,9.80,-0.05,-0.12,-0.56,23.50,-15.75,-48.25
2025-12-15 20:22:29.684,0,1015.53,-18.94,101.25,-3.38,3.00,-0.38,-0.22,9.59,-0.15,-0.42,-0.52,22.69,-13.56,-48.56
2025-12-15 20:22:29.797,0,1015.53,-18.94,104.12,-1.06,3.19,0.00,-0.25,9.82,0.05,-0.15,-0.46,24.06,-12.06,-49.75
2025-12-15 20:22:29.914,0,1015.53,-18.95,107.06,-1.12,2.69,-0.19,-0.15,8.76,0.07,0.18,-0.41,21.56,-9.88,-49.75
2025-12-15 20:22:30.029,0,1015.52,-18.92,109.44,-2.25,2.56,-0.56,-0.17,9.27,-0.01,0.13,-0.36,20.88,-9.06,-50.00
2025-12-15 20:22:30.142,0,1015.53,-18.93,111.50,-1.81,2.06,-0.61,-0.21,9.70,0.17,-0.33,-0.31,21.69,-7.19,-48.75
2025-12-15 20:22:30.256,0,1015.53,-18.93,113.38,0.75,0.81,-0.24,-0.14,9.52,0.15,-0.49,-0.12,20.19,-7.56,-49.56
2025-12-15 20:22:30.370,0,1015.53,-18.93,114.25,1.81,0.56,-0.06,-0.44,9.66,-0.16,0.58,0.32,17.38,-8.25,-50.19
2025-12-15 20:22:30.485,0,1015.52,-18.92,111.06,-3.38,1.19,-0.83,-0.30,8.80,0.18,0.60,0.51,18.75,-8.00,-49.50
2025-12-15 20:22:30.600,0,1015.53,-18.93,107.94,-4.19,-0.50,-1.01,0.05,9.25,-0.13,-0.37,0.54,20.00,-10.19,-46.56
2025-12-15 20:22:30.715,0,1015.53,-18.93,103.62,-2.31,0.31,-0.56,-0.34,9.04,0.10,0.23,0.85,18.06,-10.19,-46.25
2025-12-15 20:22:30.828,0,1015.52,-18.92,98.38,-2.31,-1.06,-0.66,-0.03,9.84,0.08,-0.21,0.88,17.38,-13.50,-45.38
2025-12-15 20:22:30.941,0,1015.52,-18.92,92.94,0.00,-0.62,-0.23,-0.19,9.73,-0.16,-0.41,0.92,14.75,-14.56,-45.00
2025-12-15 20:22:31.056,0,1015.53,-18.93,86.62,1.62,0.00,0.15,-0.33,9.68,0.05,-0.02,0.96,11.75,-15.69,-45.38
2025-12-15 20:22:31.173,0,1015.52,-18.91,80.62,0.19,-0.38,-0.26,-0.09,8.78,-0.06,0.38,1.00,11.69,-16.06,-44.69
2025-12-15 20:22:31.288,0,1015.52,-18.92,73.88,-2.06,0.00,-0.60,-0.14,9.77,-0.10,0.23,1.04,9.19,-16.69,-43.88
2025-12-15 20:22:31.404,0,1015.52,-18.90,67.38,-2.44,0.75,-0.45,-0.29,8.82,-0.18,-0.07,1.08,9.88,-18.25,-43.38
2025-12-15 20:22:31.519,0,1015.52,-18.89,60.06,-1.88,-0.12,-0.12,-0.26,8.21,0.42,-0.05,1.11,7.38,-18.50,-43.38
2025-12-15 20:22:31.632,0,1015.52,-18.89,53.19,-2.25,-1.75,-0.19,-0.17,8.45,0.16,0.18,1.13,4.75,-18.50,-43.06
2025-12-15 20:22:31.744,0,1015.52,-18.90,46.12,-3.56,-2.31,-0.50,0.00,10.35,-0.21,0.27,1.17,2.50,-18.25,-44.00
2025-12-15 20:22:31.860,0,1015.53,-18.94,38.12,-4.31,-0.88,-0.53,-0.25,10.25,-0.25,0.02,1.21,2.25,-17.19,-43.25
2025-12-15 20:22:31.975,0,1015.53,-18.93,30.62,-3.62,-0.81,-0.41,-0.18,9.44,0.05,-0.17,1.23,0.00,-16.06,-42.19
2025-12-15 20:22:32.088,0,1015.52,-18.90,23.06,-2.69,-0.94,0.02,-0.07,9.25,-0.13,0.02,1.26,-2.19,-15.19,-42.69
2025-12-15 20:22:32.202,0,1015.52,-18.89,14.56,-3.88,-0.31,-0.21,-0.29,10.04,-0.11,0.40,1.29,-4.75,-16.25,-40.19
2025-12-15 20:22:32.317,0,1015.52,-18.89,6.62,-6.00,-1.62,-0.69,-0.11,8.69,0.22,0.19,1.31,-5.19,-14.75,-40.50
2025-12-15 20:22:32.433,0,1015.52,-18.84,357.88,-5.06,-2.31,-0.76,0.02,9.34,-0.35,-0.38,1.33,-8.69,-15.19,-38.38
2025-12-15 20:22:32.548,0,1015.52,-18.85,349.69,-1.25,-1.06,-0.19,-0.40,9.79,-0.12,-0.61,1.35,-10.50,-13.38,-37.06
2025-12-15 20:22:32.663,0,1015.52,-18.86,340.62,1.81,-2.75,0.20,-0.12,11.09,0.54,-0.17,1.37,-13.06,-12.25,-37.06
2025-12-15 20:22:32.778,0,1015.52,-18.85,332.19,1.12,-2.75,0.05,0.00,9.17,-0.37,0.50,1.40,-16.38,-8.88,-34.75
2025-12-15 20:22:32.891,0,1015.51,-18.84,322.62,-2.12,-0.50,-0.72,-0.19,9.80,-0.16,0.42,1.45,-17.75,-7.75,-33.19
2025-12-15 20:22:33.006,0,1015.52,-18.85,313.75,-2.62,0.12,-0.56,-0.01,9.52,-0.27,-0.21,1.45,-17.00,-5.88,-33.75
2025-12-15 20:22:33.121,0,1015.52,-18.88,306.06,-1.12,1.12,0.84,0.05,9.91,-0.09,-0.08,0.97,-19.50,-4.56,-32.00
2025-12-15 20:22:33.236,0,1015.52,-18.89,300.00,-2.56,1.19,0.34,-0.09,8.71,-0.01,0.38,0.89,-21.06,-1.25,-31.19
2025-12-15 20:22:33.349,0,1015.52,-18.88,294.44,-5.38,1.06,-0.70,-0.18,9.70,0.03,0.47,0.92,-20.56,-0.19,-32.56
2025-12-15 20:22:33.463,0,1015.52,-18.88,288.25,-6.69,-0.12,-1.28,-0.08,9.76,0.00,-0.19,0.99,-18.69,2.25,-33.06
2025-12-15 20:22:33.577,0,1015.52,-18.87,282.00,-2.69,0.25,-0.47,-0.23,9.10,-0.25,-0.95,1.02,-18.38,3.69,-31.06
2025-12-15 20:22:33.689,0,1015.52,-18.86,275.69,2.56,0.50,0.47,-0.39,9.43,0.20,-0.64,1.03,-18.00,5.56,-29.19
2025-12-15 20:22:33.802,0,1015.52,-18.87,269.25,3.00,-1.19,0.40,-0.11,10.12,0.34,0.51,1.04,-16.50,7.19,-25.75
2025-12-15 20:22:33.921,0,1015.51,-18.83,262.19,-2.19,-2.81,-0.69,-0.07,9.50,0.16,0.92,1.05,-13.00,8.00,-28.25
2025-12-15 20:22:34.037,0,1015.51,-18.83,255.06,-5.12,-4.25,-1.28,0.00,9.20,0.16,-0.06,1.07,-11.00,9.19,-29.56
2025-12-15 20:22:34.150,0,1015.51,-18.81,248.62,-0.75,-3.88,-0.55,-0.10,9.70,-0.32,-1.04,1.08,-9.88,10.69,-29.25
2025-12-15 20:22:34.267,0,1015.51,-18.82,241.62,6.00,-2.00,0.45,-0.31,9.02,-0.04,-0.71,1.09,-9.88,12.56,-30.75
2025-12-15 20:22:34.383,0,1015.51,-18.82,234.94,7.06,-1.06,0.40,-1.47,8.77,-0.02,0.36,1.10,-8.38,13.06,-29.38
2025-12-15 20:22:34.499,0,1015.51,-18.84,227.56,2.50,-0.25,-0.50,-0.11,9.92,-0.11,0.84,1.12,-5.50,12.38,-29.75
2025-12-15 20:22:34.614,0,1015.51,-18.83,220.62,-0.88,0.00,-1.10,-0.06,9.86,0.02,0.10,1.15,-1.69,13.56,-32.56
2025-12-15 20:22:34.732,0,1015.51,-18.82,212.94,0.75,0.81,-0.34,-0.15,9.74,-0.29,-0.52,1.16,2.00,14.69,-34.00
2025-12-15 20:22:34.847,0,1015.51,-18.83,205.12,2.62,1.38,0.34,-0.43,9.38,0.36,0.04,1.18,1.19,15.88,-36.50
2025-12-15 20:22:34.969,0,1015.51,-18.81,197.19,-0.69,-1.31,-0.14,-0.05,9.36,0.21,0.83,1.18,4.75,15.88,-36.50
2025-12-15 20:22:35.087,0,1015.51,-18.81,189.94,-5.44,-2.06,-0.94,-0.08,8.87,-0.18,0.61,1.20,13.50,13.75,-37.50
2025-12-15 20:22:35.200,0,1015.51,-18.78,181.75,-5.88,-2.12,-0.84,-0.19,10.10,-0.13,-0.44,1.23,18.56,14.56,-38.25
2025-12-15 20:22:35.316,0,1015.51,-18.80,174.25,-1.81,-1.81,0.10,-0.31,8.82,-0.07,-0.54,1.24,18.69,12.88,-40.38
2025-12-15 20:22:35.431,0,1015.51,-18.80,166.06,-0.19,-2.12,0.48,-0.10,9.56,0.07,0.26,1.24,19.38,11.19,-39.19
2025-12-15 20:22:35.544,0,1015.51,-18.77,158.38,-12.12,-1.94,-0.40,0.02,10.05,-0.22,0.93,1.25,23.00,8.38,-39.56
2025-12-15 20:22:35.658,0,1015.51,-18.78,149.75,-8.12,-1.06,-1.17,-0.16,9.02,-0.13,0.17,1.27,25.19,8.06,-35.06
2025-12-15 20:22:35.773,0,1015.50,-18.73,142.00,-5.50,-1.06,-0.56,-0.14,9.09,-0.24,-0.78,1.25,25.19,5.50,-35.56
2025-12-15 20:22:35.888,0,1015.50,-18.73,134.38,-0.44,-0.19,-0.01,-0.14,7.87,-0.10,-0.76,1.24,22.88,2.06,-36.25
2025-12-15 20:22:36.001,0,1015.50,-18.70,126.25,3.25,1.31,0.09,-0.17,10.54,-0.23,-0.34,1.22,20.50,0.56,-37.19
2025-12-15 20:22:36.117,0,1015.50,-18.72,118.94,3.44,3.19,0.00,-0.24,10.03,-0.20,0.14,1.20,19.75,-0.19,-37.88
2025-12-15 20:22:36.231,0,1015.50,-18.70,111.12,0.81,3.81,-0.26,-0.43,10.55,0.18,0.44,1.17,19.06,-2.00,-38.56
2025-12-15 20:22:36.346,0,1015.50,-18.70,104.19,-2.25,0.81,-0.57,0.01,9.94,0.43,0.39,1.12,19.00,-6.00,-35.75
2025-12-15 20:22:36.458,0,1015.50,-18.69,97.50,-3.50,0.62,-0.59,-0.17,9.16,-0.40,-0.02,1.09,19.69,-8.69,-35.06
2025-12-15 20:22:36.573,0,1015.49,-18.64,90.25,-2.50,1.31,-0.39,-0.23,9.51,0.05,-0.28,1.07,19.00,-11.25,-34.19
2025-12-15 20:22:36.691,0,1015.49,-18.64,83.88,-1.12,0.44,-0.10,-0.14,9.61,0.21,-0.11,1.03,16.06,-13.50,-34.19
