Time,Pressure_hPa,Abs_Alt_m,Rel_Alt_m,LED_Status
2026-01-26 19:49:55.699533,1016.08,-23.51,-0.03,ON (Low Alt)
2026-01-26 19:49:55.802835,1016.08,-23.51,-0.02,ON (Low Alt)
2026-01-26 19:49:55.905587,1016.08,-23.52,-0.03,ON (Low Alt)
2026-01-26 19:49:56.008708,1016.08,-23.52,-0.03,ON (Low Alt)
2026-01-26 19:49:56.112493,1016.08,-23.52,-0.03,ON (Low Alt)
2026-01-26 19:49:56.215527,1016.08,-23.55,-0.06,ON (Low Alt)
2026-01-26 19:49:56.321452,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:56.424691,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:56.527908,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:56.630973,1016.08,-23.53,-0.05,ON (Low Alt)
2026-01-26 19:49:56.733881,1016.08,-23.53,-0.04,ON (Low Alt)
2026-01-26 19:49:56.837305,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:56.943667,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:57.047624,1016.08,-23.54,-0.06,ON (Low Alt)
2026-01-26 19:49:57.157045,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:57.260269,1016.08,-23.54,-0.05,ON (Low Alt)
2026-01-26 19:49:57.365154,1016.08,-23.53,-0.05,ON (Low Alt)
2026-01-26 19:49:57.468155,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:49:57.571349,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:49:57.674267,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:49:57.788218,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:49:57.890863,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:49:57.993803,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:49:58.097596,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:58.200665,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:49:58.303551,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:49:58.406691,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:49:58.509481,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:49:58.612312,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:49:58.715235,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:49:58.818624,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:49:58.921706,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:59.025166,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:59.129960,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:59.233544,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:59.337132,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:49:59.451310,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:49:59.554058,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:49:59.656740,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:49:59.760118,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:49:59.863010,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:49:59.965712,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:00.068760,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:00.171710,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:00.275041,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:00.377815,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:00.480545,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:00.583282,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:00.685926,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:00.788699,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:00.891268,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:00.993834,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.096596,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.199224,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.302228,1016.08,-23.54,-0.06,ON (Low Alt)
2026-01-26 19:50:01.405054,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:01.507777,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.611327,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.714268,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:01.817054,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:01.920003,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:02.022872,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:02.125692,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:02.228413,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:02.330964,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:02.437950,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:02.540886,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:02.644063,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:02.747185,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:02.850195,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:02.954458,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:03.061197,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:03.167170,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:03.270051,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:03.374349,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:03.478268,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:03.582259,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:03.691873,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:03.797412,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:03.901126,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:04.004047,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:04.107860,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:04.210827,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:04.313587,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:04.416341,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:04.534712,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:04.637284,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:04.739960,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:04.842948,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:04.945486,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:05.047977,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:05.150564,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:05.253091,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:05.355630,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:05.458296,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:05.560885,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:05.663335,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:05.766356,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:05.869061,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:05.971839,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:06.074304,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:06.177474,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:06.280210,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:06.382819,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:06.485263,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:06.587754,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:06.690488,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:06.793097,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:06.895582,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:06.998069,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:07.100515,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:07.202960,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:07.305495,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:07.408078,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:07.510707,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:07.613148,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:07.715653,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:07.818119,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:07.920657,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:08.023110,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:08.125664,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:08.228311,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:08.330821,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:08.433864,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:08.537192,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:08.640435,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:08.755127,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:08.858102,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:08.961245,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:09.064780,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:09.168355,1016.08,-23.56,-0.07,ON (Low Alt)
2026-01-26 19:50:09.271061,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:09.373680,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:09.476313,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:09.578803,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:09.681264,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:09.783702,1016.08,-23.55,-0.07,ON (Low Alt)
2026-01-26 19:50:09.886207,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:09.988851,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:10.091373,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:10.193865,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:10.296362,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:10.398961,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:10.501469,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:10.603895,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:10.706454,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:10.808895,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:10.911331,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:11.013794,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:11.116276,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:11.218767,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:11.321227,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:11.423741,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:11.526247,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:11.650087,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:11.752799,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:11.855264,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:11.957750,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:12.060297,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:12.162932,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:12.265372,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:12.368018,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:12.470553,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:12.573121,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:12.675821,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:12.778911,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:12.881560,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:12.984000,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:13.086799,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:13.189321,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:13.291828,1016.09,-23.61,-0.12,ON (Low Alt)
2026-01-26 19:50:13.394344,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:13.496853,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:13.599288,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:13.701853,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:13.804360,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:13.907121,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:14.009630,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:14.112278,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:14.214990,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:14.317654,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:14.420351,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:14.522879,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:14.625487,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:14.727987,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:14.830643,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:14.933404,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:15.035856,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:15.138275,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:15.240754,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:15.343282,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:15.445853,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:15.548344,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:15.650795,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:15.753348,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:15.855905,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:15.958528,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:16.060945,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:16.163349,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:16.265758,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:16.368319,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:16.470814,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:16.573256,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:16.675858,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:16.778276,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:16.880742,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:16.983158,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:17.085559,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:17.187991,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:17.290478,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:17.393023,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:17.495544,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:17.598084,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:17.700589,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:17.803076,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:17.906049,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:18.009072,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:18.111975,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:18.214929,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:18.317824,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:18.420835,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:18.523788,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:18.626768,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:18.729687,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:18.832737,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:18.935678,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:19.038718,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:19.141614,1016.08,-23.56,-0.08,ON (Low Alt)
2026-01-26 19:50:19.244576,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:19.347549,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:19.450614,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:19.553420,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:19.656375,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:19.759393,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:19.862369,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:19.965399,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:20.071160,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:20.174035,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:20.276933,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:20.379926,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:20.482948,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:20.585831,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:20.688855,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:20.791790,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:20.894738,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:20.997634,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:21.100615,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:21.203717,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:21.306703,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:21.409720,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:21.512684,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:21.615604,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:21.718605,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:21.821488,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:21.924370,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:22.027248,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:22.130182,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:22.233139,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:22.336700,1016.09,-23.61,-0.12,ON (Low Alt)
2026-01-26 19:50:22.439842,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:22.542903,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:22.645965,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:22.749013,1016.09,-23.61,-0.13,ON (Low Alt)
2026-01-26 19:50:22.851998,1016.09,-23.61,-0.12,ON (Low Alt)
2026-01-26 19:50:22.955054,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:23.058124,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:23.161125,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:23.264068,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:23.367240,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:23.470470,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:23.573387,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:23.676212,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:23.779472,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:23.882127,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:23.984639,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:24.087080,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:24.189534,1016.09,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:24.291995,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:24.394559,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:24.497029,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:24.599494,1016.09,-23.60,-0.11,ON (Low Alt)
2026-01-26 19:50:24.701931,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:24.804598,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:24.907159,1016.08,-23.58,-0.09,ON (Low Alt)
2026-01-26 19:50:25.009791,1016.09,-23.58,-0.10,ON (Low Alt)
2026-01-26 19:50:25.112288,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:25.214795,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:25.317199,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:25.419850,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:25.522275,1016.09,-23.59,-0.10,ON (Low Alt)
2026-01-26 19:50:25.624885,1016.09,-23.60,-0.12,ON (Low Alt)
2026-01-26 19:50:25.727369,1016.09,-23.59,-0.11,ON (Low Alt)
2026-01-26 19:50:25.829801,1016.08,-23.57,-0.08,ON (Low Alt)
2026-01-26 19:50:25.932242,1016.08,-23.57,-0.09,ON (Low Alt)
2026-01-26 19:50:26.034690,1016.09,-23.59,-0.11,ON (Low Alt)
