Time,Pressure_hPa,Abs_Alt_m,Rel_Alt_m,LED_Status
2026-01-26 19:27:32.445853,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:32.548865,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:32.651897,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:32.754791,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:32.857866,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:32.960799,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:33.068709,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:33.171764,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:33.274703,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:33.377697,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:33.480597,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:33.583482,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:33.686436,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:33.789435,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:33.892528,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:33.995435,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:34.098482,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:34.201493,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:34.304430,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:34.407411,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:34.510397,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:34.613390,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:34.716329,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:34.819326,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:34.922360,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:35.025341,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:35.128285,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:35.231217,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:35.334273,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:35.437240,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:35.540207,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:35.643187,1015.08,-15.24,-0.01,ON (Low Alt)
2026-01-26 19:27:35.746167,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:35.849194,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:35.952200,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.055102,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.158049,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:36.261098,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.364087,1015.08,-15.24,-0.01,ON (Low Alt)
2026-01-26 19:27:36.467027,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.570056,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.673053,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.776114,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:36.879172,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:36.982152,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:37.085196,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:37.188162,1015.08,-15.24,-0.00,ON (Low Alt)
2026-01-26 19:27:37.291062,1015.08,-15.24,-0.01,ON (Low Alt)
2026-01-26 19:27:37.394060,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:37.497094,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:37.600043,1015.08,-15.24,-0.01,ON (Low Alt)
2026-01-26 19:27:37.702931,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:37.806003,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:37.909108,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:38.012159,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:38.115163,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:38.218216,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:38.321229,1015.08,-15.23,-0.00,ON (Low Alt)
2026-01-26 19:27:38.424309,1015.08,-15.25,-0.01,ON (Low Alt)
2026-01-26 19:27:38.527322,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:38.630490,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:38.733675,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:38.836719,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:38.939820,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:39.042850,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:39.145927,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:39.249233,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:39.352288,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:39.455267,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:39.558259,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:39.661242,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:39.764395,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:39.867435,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:39.970400,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:40.073387,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:40.176396,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:40.279395,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:40.382476,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:40.485521,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:40.588558,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:40.691502,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:40.794589,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:40.897532,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:41.000458,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:41.103477,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:41.206479,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:41.309382,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:41.412334,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:41.515258,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:41.618162,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:41.721117,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:41.824172,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:41.927087,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:42.030031,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:42.133023,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:42.235975,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:42.338880,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:42.441852,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:42.544764,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:42.647769,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:42.750715,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:42.853750,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:42.956752,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.059881,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.162831,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.265787,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.368706,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:43.471631,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.574624,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:43.677554,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:43.780559,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:43.883499,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:43.986483,1015.08,-15.23,0.01,ON (Low Alt)
2026-01-26 19:27:44.089360,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:44.192275,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:44.295172,1015.08,-15.23,0.00,ON (Low Alt)
2026-01-26 19:27:44.398148,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:44.501133,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:44.604113,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:44.706996,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:44.810092,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:44.913132,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:45.016116,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:45.119055,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:45.222230,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:45.325257,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:45.428344,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:45.531286,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:45.634400,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:45.737340,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:45.840360,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:45.943321,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:46.046296,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.149198,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:46.252191,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.355113,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.458172,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.561226,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.664229,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.767228,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:46.870196,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:46.973180,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:47.076129,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:47.179020,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:47.281995,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:47.385003,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:47.487960,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:47.590864,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:47.693749,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:47.796834,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:47.899917,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:48.002850,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:48.105783,1015.07,-15.18,0.05,ON (Low Alt)
2026-01-26 19:27:48.208681,1015.08,-15.18,0.05,ON (Low Alt)
2026-01-26 19:27:48.311610,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:48.414645,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:48.517578,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:48.620489,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:48.723378,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:48.826485,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:48.929417,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:49.032323,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:49.135267,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:49.238188,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:49.341283,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:49.444290,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:49.547211,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:49.650172,1015.08,-15.19,0.05,ON (Low Alt)
2026-01-26 19:27:49.753152,1015.08,-15.19,0.05,ON (Low Alt)
2026-01-26 19:27:49.856214,1015.08,-15.18,0.05,ON (Low Alt)
2026-01-26 19:27:49.959154,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:50.062129,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:50.165154,1015.08,-15.19,0.04,ON (Low Alt)
2026-01-26 19:27:50.268132,1015.08,-15.19,0.05,ON (Low Alt)
2026-01-26 19:27:50.371061,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:50.474113,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:50.577194,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:50.680243,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:50.783233,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:50.886194,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:50.989152,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:51.092109,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:51.194995,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:51.297958,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:51.400987,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:51.503972,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:51.606905,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:51.709903,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:51.812966,1015.08,-15.20,0.04,ON (Low Alt)
2026-01-26 19:27:51.916055,1015.08,-15.20,0.03,ON (Low Alt)
2026-01-26 19:27:52.018974,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:52.121933,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:52.224829,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:52.327817,1015.08,-15.22,0.01,ON (Low Alt)
2026-01-26 19:27:52.430769,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:52.533716,1015.08,-15.22,0.02,ON (Low Alt)
2026-01-26 19:27:52.636688,1015.08,-15.21,0.02,ON (Low Alt)
2026-01-26 19:27:52.739591,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:52.842809,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:52.945757,1015.08,-15.21,0.03,ON (Low Alt)
2026-01-26 19:27:53.048657,1015.08,-15.19,0.05,ON (Low Alt)
2026-01-26 19:27:53.151534,1015.07,-15.18,0.06,ON (Low Alt)
2026-01-26 19:27:53.254570,1015.08,-15.20,0.04,ON (Low Alt)
